"","Ano","Codigo_Programa","Codigo_Actividad_u_Obra","Vigente","Devengado","Codigo_Economico_Nivel_4","Codigo_Departamento","Codigo_Municipio","Codigo_Fuente_agregada","Codigo_Renglon","ej"
"250333",2018,14,1401000002000,26500,21330,2112000,20,2007,10,185,0
"250334",2018,14,1401000002000,360000,0,2112000,1,101,10,189,0
"250335",2018,14,1401000002000,500,0,2112000,1,101,10,243,0
"250336",2018,14,1401000002000,7500,920,2112000,1,101,10,244,0
"250337",2018,14,1401000002000,2000,343.75,2112000,1,101,10,291,0
"250338",2018,14,1401000002000,109442,94704,2112000,1,101,10,293,0
"250339",2018,22,2201000002000,631800,0,2112000,1,101,10,122,0
"250340",2018,22,2202000001000,642576,0,2112000,1,101,10,133,0
"250341",2018,5,500000008000,4500,4313.3,2113000,1,101,10,195,1
"250342",2018,5,500000008000,78560,77745,2211000,1,101,10,322,1
"250343",2018,5,500000008000,141000,94865,2211000,1,101,10,324,0
"250345",2018,5,500000008000,6000,0,2211000,1,101,10,326,0
"250346",2018,5,500000008000,468000,426242,2211000,1,101,10,328,0
"250347",2018,5,500000008000,2000,699,2211000,1,101,10,329,0
"306259",2019,5,500000008000,2741224,1031040,2111000,1,101,10,11,0
"306260",2019,5,500000008000,62496,26040,2111000,7,701,10,11,0
"306261",2019,5,500000008000,1500,625,2111000,1,101,10,13,0
"306262",2019,5,500000008000,167625,69750,2111000,1,101,10,14,0
"306263",2019,5,500000008000,3285773,1337684.52,2111000,1,101,10,15,0
"306264",2019,5,500000008000,78858,32857.2,2111000,7,701,10,15,0
"306265",2019,5,500000008000,1276332,5e+05,2111000,1,101,10,22,0
"306266",2019,5,500000008000,31500,11250,2111000,1,101,10,26,0
"306267",2019,5,500000008000,675300,281375,2111000,1,101,10,27,0
"306268",2019,5,500000008000,582500,285836.97,2111000,1,101,10,71,0
"306269",2019,5,500000008000,10256,5127.02,2111000,7,701,10,71,0
"306270",2019,5,500000008000,620368,0,2111000,1,101,10,72,0
"306271",2019,5,500000008000,10256,0,2111000,7,701,10,72,0
"306272",2019,5,500000008000,9900,0,2111000,1,101,10,73,0
"306273",2019,5,500000008000,400,0,2111000,7,701,10,73,0
"306274",2019,5,500000008000,1010752,0,2111000,1,101,10,79,0
"306275",2019,5,500000008000,86000,33970.64,2112000,1,101,10,113,0
"306276",2019,5,500000008000,10000,2500,2112000,1,101,10,121,0
"306277",2019,5,500000008000,35000,21925,2112000,1,101,10,122,0
"306278",2019,5,500000008000,80000,4871.5,2112000,1,101,10,133,0
"306279",2019,5,500000008000,10000,820,2112000,1,101,10,134,0
"306280",2019,5,500000008000,500,0,2112000,1,101,10,136,0
"306281",2019,5,500000008000,5000,0,2112000,1,101,10,141,0
"306282",2019,5,500000008000,90000,0,2112000,1,101,10,142,0
"306283",2019,5,500000008000,20000,0,2112000,1,101,10,162,0
"306284",2019,5,500000008000,92214,38341.97,2112000,1,101,10,165,0
"306285",2019,5,500000008000,25000,0,2112000,1,101,10,168,0
"306286",2019,5,500000008000,1e+05,80583.2,2112000,1,101,10,185,0
"306294",2019,5,500000008000,34000,33162.66,2112000,1,101,10,191,1
"306295",2019,5,500000008000,7000,4117.9,2112000,1,101,10,199,0
"306296",2019,5,500000008000,40700,17180,2112000,1,101,10,211,0
"306297",2019,5,500000008000,5000,2520.17,2112000,1,101,10,239,0
"306298",2019,5,500000008000,34900,0,2112000,1,101,10,241,0
"306299",2019,5,500000008000,10000,0,2112000,1,101,10,242,0
"306300",2019,5,500000008000,10000,525,2112000,1,101,10,243,0
"306301",2019,5,500000008000,29000,0,2112000,1,101,10,244,0
"306302",2019,5,500000008000,3000,0,2112000,1,101,10,245,0
"306303",2019,5,500000008000,4000,0,2112000,1,101,10,247,0
"306304",2019,5,500000008000,180000,0,2112000,1,101,10,262,0
"306305",2019,5,500000008000,4000,0,2112000,1,101,10,266,0
"306306",2019,5,500000008000,69910,5630,2112000,1,101,10,267,0
"306307",2019,5,500000008000,7000,1600,2112000,1,101,10,268,0
"306308",2019,5,500000008000,1400,0,2112000,1,101,10,269,0
"306309",2019,5,500000008000,13500,0,2112000,1,101,10,286,0
"306310",2019,5,500000008000,54676,0,2112000,1,101,10,291,0
"306311",2019,5,500000008000,4390,220,2112000,1,101,10,292,0
"306312",2019,5,500000008000,36660,0,2112000,1,101,10,293,0
"306313",2019,5,500000008000,35000,5870.83,2112000,1,101,10,298,0
"306314",2019,11,1102000001000,310390,102000,2112000,1,101,10,122,0
"306315",2019,11,1102000001000,80000,0,2112000,1,101,10,185,0
"306317",2019,11,1102000001000,85000,0,2112000,3,309,10,185,0
"306318",2019,11,1102000001000,56000,0,2112000,9,901,10,185,0
"306319",2019,11,1102000001000,30500,0,2112000,11,1101,10,185,0
"306321",2019,11,1102000001000,39000,0,2112000,13,1301,10,185,0
"306322",2019,11,1102000001000,47200,0,2112000,14,1406,10,185,0
"306323",2019,11,1102000001000,35500,0,2112000,16,1601,10,185,0
"306324",2019,11,1102000001000,42300,0,2112000,17,1701,10,185,0
"306325",2019,11,1102000001000,24000,0,2112000,19,1901,10,185,0
"306327",2019,11,1102000001000,20500,0,2112000,22,2202,10,185,0
"306328",2019,11,1102000002000,100240,0,2112000,1,101,10,122,0
"306330",2019,11,1102000002000,184760,0,2112000,3,301,10,122,0
"306331",2019,11,1102000002000,336000,0,2112000,4,401,10,122,0
"306334",2019,11,1102000002000,616000,0,2112000,7,701,10,122,0
"306336",2019,11,1102000002000,448000,0,2112000,8,801,10,122,0
"306337",2019,11,1102000002000,334880,0,2112000,9,901,10,122,0
"306338",2019,11,1102000002000,29660,0,2112000,10,1001,10,122,0
"306339",2019,11,1102000002000,84210,0,2112000,11,1101,10,122,0
"306340",2019,11,1102000002000,248000,0,2112000,12,1201,10,122,0
"306341",2019,11,1102000002000,448000,0,2112000,13,1301,10,122,0
"306342",2019,11,1102000002000,280000,0,2112000,14,1401,10,122,0
"306347",2019,11,1102000002000,42661,0,2112000,20,2001,10,122,0
"306349",2019,11,1102000002000,13890,0,2112000,22,2201,10,122,0
"306350",2019,11,1102000004000,1039500,0,2112000,1,101,10,185,0
"306351",2019,11,1102000004000,1258400,0,2112000,3,301,10,185,0
"306352",2019,11,1102000004000,1944800,0,2112000,4,401,10,185,0
"306353",2019,11,1102000004000,356400,0,2112000,6,601,10,185,0
"306354",2019,11,1102000004000,1584000,0,2112000,8,801,10,185,0
"306355",2019,11,1102000004000,363000,0,2112000,10,1001,10,185,0
"306356",2019,11,1102000004000,1920600,0,2112000,16,1601,10,185,0
"306357",2019,11,1102000004000,1346400,0,2112000,17,1701,10,185,0
"306358",2019,11,1102000004000,763400,0,2112000,18,1801,10,185,0
"306359",2019,12,1202000001000,5000,0,2112000,1,101,10,121,0
"306360",2019,12,1202000001000,2235714,3000,2112000,1,101,10,122,0
"306361",2019,12,1202000001000,9300,0,2112000,2,201,10,122,0
"306362",2019,12,1202000001000,12900,0,2112000,3,301,10,122,0
"306363",2019,12,1202000001000,12900,0,2112000,4,401,10,122,0
"306364",2019,12,1202000001000,12000,0,2112000,5,501,10,122,0
"306365",2019,12,1202000001000,10500,0,2112000,6,601,10,122,0
"306366",2019,12,1202000001000,200581,0,2112000,7,701,10,122,0
"306367",2019,12,1202000001000,12900,0,2112000,8,801,10,122,0
"306368",2019,12,1202000001000,38632,0,2112000,9,901,10,122,0
"306369",2019,12,1202000001000,9522,0,2112000,10,1001,10,122,0
"306371",2019,12,1202000001000,48926,0,2112000,11,1101,10,122,0
"306372",2019,12,1202000001000,230220,0,2112000,12,1201,10,122,0
"306373",2019,12,1202000001000,400398,0,2112000,13,1301,10,122,0
"306374",2019,12,1202000001000,440788,0,2112000,14,1401,10,122,0
"306375",2019,12,1202000001000,14100,0,2112000,15,1501,10,122,0
"306376",2019,12,1202000001000,12900,0,2112000,16,1601,10,122,0
"306377",2019,12,1202000001000,32579,0,2112000,17,1701,10,122,0
"306379",2019,12,1202000001000,28340,0,2112000,18,1801,10,122,0
"306380",2019,12,1202000001000,5559,0,2112000,18,1802,10,122,0
"306381",2019,12,1202000001000,9300,0,2112000,19,1901,10,122,0
"306382",2019,12,1202000001000,9300,0,2112000,20,2001,10,122,0
"306383",2019,12,1202000001000,10500,0,2112000,21,2101,10,122,0
"306384",2019,12,1202000001000,10500,0,2112000,22,2201,10,122,0
"306386",2019,12,1202000001000,3500,0,2112000,1,101,10,136,0
"306387",2019,12,1202000001000,15000,11400,2112000,1,101,10,141,0
"306388",2019,12,1202000001000,509810,133853.6,2112000,1,101,10,185,0
"306390",2019,12,1202000001000,75000,0,2112000,2,201,10,185,0
"306391",2019,12,1202000001000,121600,89900,2112000,3,301,10,185,0
"306393",2019,12,1202000001000,3000,0,2112000,5,501,10,185,0
"306395",2019,12,1202000001000,75000,0,2112000,6,601,10,185,0
"306396",2019,12,1202000001000,26000,0,2112000,7,701,10,185,0
"306398",2019,12,1202000001000,165000,0,2112000,7,710,10,185,0
"306399",2019,12,1202000001000,6000,0,2112000,8,801,10,185,0
"306400",2019,12,1202000001000,84680,0,2112000,9,901,10,185,0
"306402",2019,12,1202000001000,92100,0,2112000,11,1101,10,185,0
"306403",2019,12,1202000001000,26000,0,2112000,12,1201,10,185,0
"306405",2019,12,1202000001000,132000,0,2112000,13,1301,10,185,0
"306406",2019,12,1202000001000,6000,0,2112000,14,1401,10,185,0
"306409",2019,12,1202000001000,6000,0,2112000,15,1501,10,185,0
"306410",2019,12,1202000001000,114500,0,2112000,16,1601,10,185,0
"306411",2019,12,1202000001000,35950,0,2112000,16,1602,10,185,0
"306412",2019,12,1202000001000,30000,0,2112000,17,1701,10,185,0
"306413",2019,12,1202000001000,6600,0,2112000,18,1801,10,185,0
"306415",2019,12,1202000001000,17500,0,2112000,19,1901,10,185,0
"306416",2019,12,1202000001000,67720,0,2112000,19,1903,10,185,0
"306418",2019,12,1202000001000,10620,3660,2112000,21,2101,10,185,0
"306419",2019,12,1202000001000,106000,0,2112000,22,2201,10,185,0
"306420",2019,12,1202000001000,680000,0,2112000,1,101,10,189,0
"306421",2019,12,1202000001000,167250,41820,2112000,1,101,10,211,0
"306423",2019,12,1202000002000,247878,0,2112000,1,101,10,122,0
"306425",2019,12,1202000002000,175410,0,2112000,1,110,10,122,0
"306426",2019,12,1202000002000,26550,0,2112000,1,112,10,122,0
"306427",2019,12,1202000002000,76365,0,2112000,3,301,10,122,0
"306428",2019,12,1202000002000,22661,0,2112000,3,306,10,122,0
"306429",2019,12,1202000002000,384461,0,2112000,4,401,10,122,0
"306430",2019,12,1202000002000,31920,0,2112000,4,402,10,122,0
"306431",2019,12,1202000002000,52170,0,2112000,4,404,10,122,0
"306432",2019,12,1202000002000,100320,0,2112000,4,406,10,122,0
"306433",2019,12,1202000002000,63420,0,2112000,4,407,10,122,0
"306434",2019,12,1202000002000,43680,0,2112000,4,409,10,122,0
"306435",2019,12,1202000002000,661433,0,2112000,7,701,10,122,0
"306436",2019,12,1202000002000,71640,0,2112000,7,704,10,122,0
"306438",2019,12,1202000002000,185570,0,2112000,7,706,10,122,0
"306439",2019,12,1202000002000,44580,0,2112000,7,709,10,122,0
"306440",2019,12,1202000002000,25560,0,2112000,7,713,10,122,0
"306441",2019,12,1202000002000,136331,0,2112000,7,719,10,122,0
"306442",2019,12,1202000002000,417367,0,2112000,8,801,10,122,0
"306443",2019,12,1202000002000,45990,0,2112000,8,803,10,122,0
"306444",2019,12,1202000002000,146880,0,2112000,8,805,10,122,0
"306445",2019,12,1202000002000,56820,0,2112000,8,806,10,122,0
"306446",2019,12,1202000002000,829985,0,2112000,9,901,10,122,0
"306447",2019,12,1202000002000,196890,0,2112000,9,906,10,122,0
"306448",2019,12,1202000002000,159526,0,2112000,9,909,10,122,0
"306449",2019,12,1202000002000,26130,0,2112000,9,914,10,122,0
"306450",2019,12,1202000002000,125083,0,2112000,10,1010,10,122,0
"306451",2019,12,1202000002000,101148,0,2112000,11,1101,10,122,0
"306452",2019,12,1202000002000,407318,0,2112000,12,1201,10,122,0
"306453",2019,12,1202000002000,619409,0,2112000,12,1204,10,122,0
"306454",2019,12,1202000002000,173946,0,2112000,12,1205,10,122,0
"306455",2019,12,1202000002000,266702,0,2112000,12,1206,10,122,0
"306456",2019,12,1202000002000,222308,0,2112000,12,1207,10,122,0
"306457",2019,12,1202000002000,214004,0,2112000,12,1209,10,122,0
"306458",2019,12,1202000002000,880406,0,2112000,13,1301,10,122,0
"306459",2019,12,1202000002000,300200,0,2112000,13,1308,10,122,0
"306460",2019,12,1202000002000,259072,0,2112000,13,1317,10,122,0
"306461",2019,12,1202000002000,1072066,0,2112000,13,1319,10,122,0
"306462",2019,12,1202000002000,601969,0,2112000,14,1401,10,122,0
"306463",2019,12,1202000002000,32580,0,2112000,14,1402,10,122,0
"306464",2019,12,1202000002000,38100,0,2112000,14,1404,10,122,0
"306465",2019,12,1202000002000,81786,0,2112000,14,1405,10,122,0
"306466",2019,12,1202000002000,145050,0,2112000,14,1406,10,122,0
"306467",2019,12,1202000002000,29910,0,2112000,14,1408,10,122,0
"306468",2019,12,1202000002000,39030,0,2112000,14,1409,10,122,0
"306469",2019,12,1202000002000,44130,0,2112000,14,1410,10,122,0
"306470",2019,12,1202000002000,53019,0,2112000,14,1411,10,122,0
"306471",2019,12,1202000002000,93000,0,2112000,14,1412,10,122,0
"306472",2019,12,1202000002000,305905,0,2112000,14,1413,10,122,0
"306473",2019,12,1202000002000,28890,0,2112000,14,1414,10,122,0
"306474",2019,12,1202000002000,660,0,2112000,14,1419,10,122,0
"306475",2019,12,1202000002000,51080,0,2112000,14,1420,10,122,0
"306476",2019,12,1202000002000,1074875,0,2112000,16,1601,10,122,0
"306477",2019,12,1202000002000,50430,0,2112000,16,1606,10,122,0
"306478",2019,12,1202000002000,105390,0,2112000,16,1608,10,122,0
"306479",2019,12,1202000002000,282060,0,2112000,16,1609,10,122,0
"306480",2019,12,1202000002000,49050,0,2112000,16,1610,10,122,0
"306481",2019,12,1202000002000,83550,0,2112000,16,1612,10,122,0
"306482",2019,12,1202000002000,96600,0,2112000,16,1613,10,122,0
"306483",2019,12,1202000002000,104340,0,2112000,16,1615,10,122,0
"306484",2019,12,1202000002000,36120,0,2112000,16,1616,10,122,0
"306485",2019,12,1202000002000,36300,0,2112000,16,1617,10,122,0
"306486",2019,12,1202000002000,74959,0,2112000,17,1710,10,122,0
"306487",2019,12,1202000002000,203946,0,2112000,18,1802,10,122,0
"306489",2019,12,1202000002000,80510,0,2112000,22,2201,10,122,0
"306490",2019,12,1202000004000,2098800,0,2112000,1,101,20,185,0
"306491",2019,12,1202000004000,1900800,0,2112000,3,301,20,185,0
"306492",2019,12,1202000004000,3514500,0,2112000,4,401,20,185,0
"306493",2019,12,1202000004000,1170400,0,2112000,6,601,20,185,0
"306494",2019,12,1202000004000,4386800,0,2112000,7,701,20,185,0
"306495",2019,12,1202000004000,1871100,0,2112000,8,801,20,185,0
"306496",2019,12,1202000004000,1338700,0,2112000,10,1001,20,185,0
"306497",2019,12,1202000004000,4188800,0,2112000,12,1201,20,185,0
"306498",2019,12,1202000004000,2970000,0,2112000,13,1301,20,185,0
"306499",2019,12,1202000004000,3019500,0,2112000,14,1401,20,185,0
"306500",2019,12,1202000004000,2673000,0,2112000,16,1601,20,185,0
"306501",2019,12,1202000004000,1346400,0,2112000,17,1701,20,185,0
"306502",2019,12,1202000004000,1320000,0,2112000,18,1801,20,185,0
"306503",2019,13,1300000002000,757950,0,2112000,1,101,10,122,0
"306504",2019,13,1300000002000,3606,0,2112000,3,301,10,122,0
"306505",2019,13,1300000002000,4860,0,2112000,4,401,10,122,0
"306506",2019,13,1300000002000,6541,0,2112000,7,701,10,122,0
"306507",2019,13,1300000002000,3060,0,2112000,8,801,10,122,0
"306508",2019,13,1300000002000,2755,0,2112000,9,901,10,122,0
"306509",2019,13,1300000002000,3628,0,2112000,10,1001,10,122,0
"306510",2019,13,1300000002000,1020,0,2112000,11,1101,10,122,0
"306511",2019,13,1300000002000,20808,0,2112000,14,1401,10,122,0
"306512",2019,13,1300000002000,16800,0,2112000,1,101,10,185,0
"306513",2019,13,1300000002000,58400,0,2112000,1,108,10,185,0
"306514",2019,13,1300000002000,37800,0,2112000,3,301,10,185,0
"306515",2019,13,1300000002000,20000,0,2112000,3,309,10,185,0
"306516",2019,13,1300000002000,35700,0,2112000,4,401,10,185,0
"306517",2019,13,1300000002000,65500,0,2112000,4,406,10,185,0
"306518",2019,13,1300000002000,99800,0,2112000,7,710,10,185,0
"306519",2019,13,1300000002000,92500,0,2112000,9,901,10,185,0
"306520",2019,13,1300000002000,8450,0,2112000,10,1001,10,185,0
"306525",2019,13,1300000002000,12000,0,2112000,13,1301,10,185,0
"306530",2019,13,1300000002000,17850,0,2112000,16,1601,10,185,0
"306532",2019,13,1300000002000,19200,0,2112000,17,1701,10,185,0
"306536",2019,13,1300000002000,20000,0,2112000,19,1903,10,185,0
"306537",2019,13,1300000002000,41000,0,2112000,22,2201,10,185,0
"306539",2019,13,1300000010000,1816,0,2112000,1,101,10,122,0
"306540",2019,13,1300000010000,5655,0,2112000,3,301,10,122,0
"306541",2019,13,1300000010000,6090,0,2112000,7,701,10,122,0
"306542",2019,13,1300000010000,12325,0,2112000,14,1401,10,122,0
"306543",2019,13,1300000010000,18343,0,2112000,16,1601,10,122,0
"306544",2019,13,1300000010000,10650,0,2112000,16,1607,10,122,0
"306545",2019,13,1300000010000,10875,0,2112000,18,1801,10,122,0
"306546",2019,13,1300000010000,33550,0,2112000,18,1803,10,122,0
"306547",2019,13,1300000010000,10803,0,2112000,20,2001,10,122,0
"306548",2019,13,1300000010000,8048,0,2112000,21,2101,10,122,0
"306549",2019,14,1401000002000,2314400,0,2112000,1,101,10,185,0
"306550",2019,14,1401000002000,730400,0,2112000,7,701,10,185,0
"306551",2019,14,1401000002000,35000,0,2112000,7,710,10,185,0
"306553",2019,14,1401000002000,3766000,0,2112000,9,901,10,185,0
"306554",2019,14,1401000002000,2367200,0,2112000,12,1201,10,185,0
"306555",2019,14,1401000002000,3430860,0,2112000,13,1301,10,185,0
"306556",2019,14,1401000002000,4056800,0,2112000,14,1401,10,185,0
"306557",2019,14,1401000002000,42000,0,2112000,14,1406,10,185,0
"306558",2019,14,1401000002000,28600,0,2112000,14,1413,10,185,0
"306559",2019,14,1401000002000,3639891,0,2112000,16,1601,10,185,0
"306560",2019,14,1401000002000,1194200,0,2112000,17,1701,10,185,0
"306561",2019,14,1401000002000,28500,0,2112000,18,1801,10,185,0
"306562",2019,14,1401000002000,30000,0,2112000,20,2001,10,185,0
"306563",2019,14,1401000002000,40000,0,2112000,22,2201,10,185,0
"306564",2019,14,1401000002000,72000,0,2112000,1,101,10,189,0
"306565",2019,14,1401000002000,309009,0,2112000,1,101,10,199,0
"306566",2019,14,1401000002000,32000,0,2112000,14,1413,10,211,0
"306567",2019,5,500000008000,25000,0,2113000,1,101,10,195,0
"306568",2019,5,500000008000,23000,0,2211000,1,101,10,322,0
"306569",2019,5,500000008000,20000,0,2211000,1,101,10,324,0
"306570",2019,5,500000008000,139000,89236.28,2211000,1,101,10,328,0
